Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Total_Income,EMI
1,1,2,0,0,-0.3611725299971516,-0.31203325925434444,-0.8971192881697332,0.28069138826167456,1.0,2,-0.4785469045495245,-0.5212009216547728
0,0,0,1,0,-0.17392068553153886,-0.5632281059850605,-0.3109462776417757,0.28069138826167456,1.0,1,-0.402566548117343,-0.2719093894919851
0,0,0,0,0,-0.3543520985762187,-0.5632281059850605,-0.7798846860641416,0.28069138826167456,1.0,2,-0.5766632703359637,-0.4713426152222153
1,1,0,1,0,-0.3292405101627839,1.0218113768857577,-0.27577589701009825,0.28069138826167456,1.0,1,0.10820691096907406,-0.2569518975622178
1,1,0,0,0,0.31746039638567347,-0.2007898271307416,0.33384403393897755,0.28069138826167456,1.0,1,0.22262614850966236,0.0023112958870814214
1,1,0,0,0,-0.14028355784193788,0.4620057184573049,-0.41645741953680804,-5.069729866702164,1.0,2,0.057204348875818364,15.73260697535899
1,1,3,1,0,-0.09285055750544989,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,1,-0.3243426772235813,-0.23202274434593909
1,0,0,0,1,-0.05642325332546727,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,1,-0.28919428399215874,-0.23202274434593909
1,1,0,1,0,-0.5781862570268353,0.4896371515976837,-0.6274797033268728,0.28069138826167456,0.0,2,-0.35380750048566745,-0.40652681685989056
1,1,0,0,0,-0.4541784130098732,0.6927461276685198,-0.3695635786945714,0.28069138826167456,1.0,2,-0.14949811685110062,-0.2968385427082639
1,0,0,0,1,0.8479039491682289,-0.5632281059850605,-0.7447143054324642,0.28069138826167456,1.0,2,0.5833832739317525,-0.45638512329244807
1,1,0,0,0,-0.12090733221428757,0.2739684331903117,-0.19371167553618418,0.28069138826167456,1.0,2,-0.0024731358022139606,-0.22205108305942758
1,1,3,1,0,-0.23840476442035916,-0.5632281059850605,-0.2171585959573025,-2.4867678815472076,1.0,2,-0.46478668251849947,0.40616357799079766
1,1,1,1,0,-0.4709194719521631,0.2890401239941547,-0.2171585959573025,0.28069138826167456,1.0,0,-0.33391500559299,-0.23202274434593909
1,1,1,0,0,-0.009610292209064076,-0.19289513194777624,-1.4129515374343358,0.28069138826167456,1.0,1,-0.08967106454229629,-0.7405774699580262
0,0,0,0,0,-0.3131194904405788,-0.5632281059850605,-0.8267785269063782,0.28069138826167456,0.0,2,-0.5368782805506087,-0.49128593779523844
1,1,3,1,0,-0.4003900106675159,0.03389792967195598,-0.8971192881697332,-2.4867678815472076,0.0,2,-0.3722043190706248,-0.17219277662686994
0,0,0,0,0,-0.46859432487684505,-0.5632281059850605,-1.0612477311175612,0.28069138826167456,1.0,0,-0.6868946142149356,-0.5910025506603535
1,0,0,0,0,-0.545014158752298,0.1289931216485842,-0.8502254473274965,0.28069138826167456,1.0,2,-0.472115496426328,-0.5012575990817499
1,1,2,0,0,0.31823544541077947,-0.5632281059850605,0.47452555646568734,0.28069138826167456,1.0,2,0.07231067958379146,0.06214126360615056
1,1,2,1,0,-0.29901359818364937,0.007343045874708852,-0.2171585959573025,0.28069138826167456,1.0,0,-0.2854550932228585,-0.23202274434593909
1,1,0,0,0,-0.3762084810842083,-0.09672339062801637,-0.7798846860641416,0.28069138826167456,1.0,2,-0.40331438627120303,-0.4713426152222153
1,1,1,0,0,-0.3275354023075507,0.06475901084172966,0.46280209625512814,0.28069138826167456,1.0,2,-0.28904471636138673,0.057155432962894714
1,1,0,0,0,-0.29963363740373417,0.21081087172658886,-0.3226697378523348,0.28069138826167456,0.0,0,-0.20124851709821637,-0.27689522013524087
1,0,0,0,0,0.049448443504014124,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,2,-0.18703959217487534,-0.23202274434593909
1,1,0,0,0,-0.2824275490463807,0.3586569815166675,0.3103971135178592,0.28069138826167456,1.0,2,-0.1230246462044547,-0.007660365399430068
0,0,0,0,0,0.6928941441470262,-0.5632281059850605,0.7910589821507843,0.28069138826167456,1.0,1,0.4338156431597417,0.19675869097405596
0,0,0,0,0,-0.37884364776956875,-0.5632281059850605,-0.3109462776417757,0.28069138826167456,1.0,1,-0.6002949559979414,-0.2719093894919851
1,1,3,0,0,0.6160092808565097,-0.5632281059850605,1.5061900549948923,0.28069138826167456,1.0,0,0.3596300982968243,0.5008943602126571
0,0,0,0,0,-0.3286204709426991,-0.5632281059850605,-0.6860970043796685,0.28069138826167456,1.0,2,-0.5518350436278098,-0.43145597007616926
1,1,0,0,0,0.03348243358683025,-0.5632281059850605,1.2717208507837094,0.28069138826167456,1.0,2,-0.20244505814439245,0.401177747347542
1,1,0,0,0,-0.5738459824862416,-0.08595789719669997,-0.5454154818529586,0.28069138826167456,0.0,2,-0.5895260865823565,-0.37162600235710025
1,1,0,0,0,1.4188050610613179,0.1903564342070877,1.8461704011011077,0.28069138826167456,1.0,0,1.4483328826862913,0.645483448867074
1,1,0,0,0,-0.14415880296746794,-0.5632281059850605,-0.8619489075380556,-2.4867678815472076,1.0,1,-0.37384956300911687,-0.1422777927673355
1,1,2,0,0,-0.6558461693424578,-0.1735172437714067,-1.518462679329368,-3.4092543048168347,1.0,2,-0.7051418651691209,-0.6159317038766323
0,1,2,0,0,-0.5423789920669375,0.022414736678551817,-0.39301049911568975,2.1256642348009294,1.0,1,-0.513994433042491,-0.4476599196667505
1,1,3,0,0,7.166568631247511,-0.5632281059850605,6.488660644482531,-0.6417950350079528,1.0,2,6.68020860709123,3.3178886736521593
1,1,1,0,0,-0.09068042023515305,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,0.0,0,-0.32224873039277313,-0.23202274434593909
0,0,0,1,0,-0.43557723640732887,-0.5632281059850605,-0.7798846860641416,0.28069138826167456,0.0,2,-0.6550367088604973,-0.4713426152222153
1,1,1,0,0,-0.27591713723549016,-0.5632281059850605,-0.35784011848401226,0.28069138826167456,1.0,1,-0.5009820491653261,-0.2918527120650081
1,1,2,0,0,0.044798149353378044,1.2310207992343398,-0.3109462776417757,0.28069138826167456,1.0,0,0.5563115327620186,-0.2719093894919851
1,1,1,0,0,0.8091514979129282,-0.5632281059850605,1.939958082785581,0.28069138826167456,1.0,2,0.5459913662387498,0.68537009401312
1,0,1,1,0,-0.29978864720875537,-0.5632281059850605,-0.5454154818529586,-1.5642814582775801,1.0,2,-0.5240154643042158,-0.1223344701943124
1,1,1,1,0,-0.5536947078334853,0.3109299606378314,-0.18198821532562504,0.28069138826167456,1.0,0,-0.40466049494815115,-0.21706525241617175
1,1,0,0,0,0.822017311729688,-0.5632281059850605,1.0255281863619674,0.28069138826167456,1.0,1,0.5584054795928267,0.2964753038391711
1,1,0,0,0,0.027592060996024553,1.455301912386765,0.47452555646568734,0.28069138826167456,1.0,1,0.6331892949788321,0.06214126360615056
1,1,2,0,0,0.38287453410462097,-0.5632281059850605,0.6269305392029563,0.28069138826167456,1.0,1,0.13468038161572,0.12695706196847534
1,1,0,0,0,-0.5129271291129089,-0.5632281059850605,-1.0143538902753246,0.28069138826167456,0.0,2,-0.7296709566157307,-0.5710592280873306
1,1,0,0,0,-0.006510096108640024,-0.5632281059850605,-0.25232897658897996,0.28069138826167456,1.0,0,-0.24103350688357125,-0.2469802362757063
1,0,0,0,1,2.268723821992572,-0.5632281059850605,5.902487633954573,2.1256642348009294,1.0,2,1.954320177588004,1.5603833719045053
1,1,2,0,0,0.9125430378620704,-0.1591632525296515,0.920017044466935,0.28069138826167456,1.0,2,0.8141661282129653,0.2516028280498693
1,1,0,0,1,-0.4577436385253609,0.7824585729294897,0.0642044490961171,0.28069138826167456,1.0,0,-0.11554626466585416,-0.11236280890780091
0,1,0,0,1,-0.0046499784483855925,-0.5632281059850605,-0.4867981808001629,0.28069138826167456,0.0,0,-0.23923869531430714,-0.3466968491408214
1,0,0,0,0,-0.08990537121004703,-0.5632281059850605,-0.25232897658897996,0.28069138826167456,1.0,2,-0.3215008922389131,-0.2469802362757063
0,0,0,0,0,-0.42875680498639596,-0.03966627544203944,-0.4281808797473672,0.28069138826167456,1.0,2,-0.43023655981016495,-0.3217676959245427
1,1,0,1,0,-0.0996709889263828,-0.5632281059850605,-0.15854129490450675,0.28069138826167456,1.0,0,-0.3309236529775498,-0.20709359112966025
1,1,0,0,0,2.2011395470033275,1.326474840992012,4.9646108171098415,0.28069138826167456,1.0,0,2.6767318342168163,1.9717143999731048
0,1,2,0,0,1.447171855380198,-0.5632281059850605,-0.8971192881697332,0.28069138826167456,1.0,2,1.1616117344963464,-0.5212009216547728
1,0,1,0,0,-0.17764092085204772,0.0801895514266165,-0.3461166582734531,0.28069138826167456,1.0,2,-0.13798140928165578,-0.2868668814217524
1,1,3,1,0,-0.3112593727803244,-0.5632281059850605,-0.7681612258535825,-2.4867678815472076,1.0,0,-0.5350834689813446,-0.06250450247524336
1,1,0,0,0,-0.4955660309505343,0.30411181479799765,-0.1233709142728293,0.28069138826167456,1.0,2,-0.3514144183933153,-0.19213609919989302
0,0,0,0,0,-0.4885905897245802,-0.5632281059850605,-1.6122503610138412,0.28069138826167456,1.0,2,-0.706188838584525,-0.825336590893374
1,0,0,1,0,-0.5471842960225948,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,2,-0.7627254030163451,-0.23202274434593909
1,1,0,1,0,-0.3035088825292643,0.913079893229462,0.0642044490961171,0.28069138826167456,0.0,0,0.08771614555330857,-0.11236280890780091
1,1,0,0,0,-0.44394776587847384,0.9798259525036238,-0.29922281743121654,0.28069138826167456,1.0,0,-0.01997254860253923,-0.26692355884872937
1,0,0,0,0,1.138702343388005,-0.5632281059850605,3.030239882367582,0.28069138826167456,1.0,1,0.8639721492600448,1.1490523438359053
1,0,0,0,0,-0.13129298915070814,0.12396922471396987,0.451078636044569,0.28069138826167456,1.0,1,-0.07501343672663922,0.05216960231963907
1,0,0,0,0,-0.01751579226514541,-0.5632281059850605,0.2517798124650635,0.28069138826167456,1.0,2,-0.251652808668384,-0.03258951861570879
1,1,2,1,0,0.3312562690325605,-0.5632281059850605,0.451078636044569,0.28069138826167456,1.0,0,0.08487436056864037,0.05216960231963907
1,1,0,1,0,0.08773586534425117,-0.5632281059850605,0.837952822993021,0.28069138826167456,0.0,0,-0.15009638737418868,0.21670201354707894
0,0,0,1,0,-0.5616002078895667,0.2854516261837159,-0.3109462776417757,0.28069138826167456,1.0,2,-0.42290774590233643,-0.2719093894919851
1,0,0,0,0,-0.4656491385814422,0.07660105361617771,-0.017859772377796953,0.28069138826167456,1.0,0,-0.41737374356377205,-0.1472636234105912
1,1,0,0,0,0.5887275551727781,-0.5632281059850605,0.4862490166762465,-2.4867678815472076,1.0,0,0.3333061952809504,1.0044632551814883
1,1,1,0,1,0.3498574456351048,-0.5632281059850605,1.0958689476253223,0.28069138826167456,1.0,2,0.10282247626128167,0.32639028769870554
1,1,0,0,0,-0.38705916743569246,-0.03966627544203944,-0.6040327829057545,0.28069138826167456,1.0,2,-0.39000286713249405,-0.39655515557337895
1,1,0,1,0,-0.5079668153522305,0.16631349887714772,-0.4281808797473672,0.28069138826167456,1.0,0,-0.42081379907152827,-0.3217676959245427
1,1,0,0,0,-0.4723145601973539,0.3216954540691478,-0.6626500839585502,-2.4867678815472076,0.0,0,-0.3216504598696851,0.027240449103360247
1,1,1,0,0,0.07285492406221572,-0.5632281059850605,0.1579921307805903,0.28069138826167456,1.0,0,-0.1644548799283017,-0.07247616376175485
1,0,0,0,0,0.11672269888321607,1.021452527104714,0.7324416810979886,0.28069138826167456,0.0,0,0.5383634170693773,0.17182953775777715
1,1,0,0,0,-0.23824975461533796,0.6116460771526029,0.7089947606768703,0.28069138826167456,1.0,1,0.025047308259836035,0.16185787647126565
1,0,0,1,0,-0.6336797672244259,-0.5632281059850605,-1.3074403955393035,0.28069138826167456,1.0,2,-0.8461841409871271,-0.6957049941687243
1,1,0,1,0,-0.20802284263620344,-0.5632281059850605,-0.3695635786945714,-2.4867678815472076,1.0,1,-0.4354714268871854,0.2765319812661481
0,0,1,0,0,-0.29110809812756805,-0.5632281059850605,-0.6040327829057545,0.28069138826167456,1.0,1,-0.5156396769809831,-0.39655515557337895
1,0,1,1,0,-0.4419326384131982,-0.09600569106592861,-0.6157562431163136,0.28069138826167456,1.0,1,-0.4664319264569916,-0.4015409862166348
1,0,0,0,0,0.04417811013329324,0.7523151913218038,1.9282346225750218,0.28069138826167456,1.0,0,0.3561900427890681,0.6803842633698644
0,1,1,0,0,-0.3416412945644801,-0.23559825589199795,-0.4867981808001629,-3.9627461587786112,1.0,1,-0.4278434777178128,1.3734147227824143
1,1,1,0,1,-0.5195925507288207,-0.5632281059850605,-0.9440131290119698,-0.6417950350079528,0.0,0,-0.7361023647389272,-0.47533127973681993
1,1,1,0,1,0.6670075067084854,0.09454354266837171,0.41590825541289156,-2.4867678815472076,1.0,2,0.6829953160259118,0.9446332874624193
0,1,1,0,1,2.1630071349681117,-0.5632281059850605,5.316314623426616,0.28069138826167456,1.0,1,1.8523150534014925,2.121289319270778
1,0,0,1,0,-0.46192890326093333,0.16954314690654265,-0.2406055163784208,0.28069138826167456,1.0,0,-0.375046104055293,-0.24199440563245056
1,1,2,0,0,-0.38085877523484435,2.3456082191566314,0.6269305392029563,0.28069138826167456,1.0,2,0.6101558798399425,0.12695706196847534
1,1,2,1,0,-0.5536947078334853,-0.04074282478517108,-1.0143538902753246,-0.6417950350079528,1.0,2,-0.5512367731047217,-0.5112292603682614
1,1,2,0,1,-0.46967939351199345,1.0874808868167878,0.3455674941495367,0.28069138826167456,1.0,0,6.951392091022375e-05,0.007297126530337268
1,0,0,0,0,-0.43588725601737127,-0.5632281059850605,-0.8971192881697332,0.28069138826167456,1.0,1,-0.6553358441220413,-0.5212009216547728
1,1,2,0,1,-0.6091882180310758,6.613767514892541,1.0841454874147631,0.28069138826167456,1.0,2,2.1688001601150675,0.3214044570554499
1,1,2,1,0,-0.5482693646577432,0.019902788211244655,-0.39301049911568975,-2.4867678815472076,1.0,1,-0.5207249764272316,0.2565886586931251
1,1,2,1,0,-0.49928626627104317,-0.11287163077499097,-0.25232897658897996,0.28069138826167456,0.0,0,-0.5288016284889201,-0.2469802362757063
1,1,2,0,0,-0.34830671618039183,0.16703119843923547,0.017310608253880495,0.28069138826167456,1.0,2,-0.26646000411481313,-0.13230613148082399
1,0,0,0,0,0.19407259158879617,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,2,-0.04749299266458923,-0.23202274434593909
1,1,1,0,0,-0.580976433517217,0.23772460530487985,-0.4633512603790446,0.28069138826167456,1.0,0,-0.46149619464151526,-0.33672518785430994
1,1,2,0,0,0.43449279917668143,-0.5632281059850605,1.1662097088886771,0.28069138826167456,1.0,1,0.1844864026627996,0.3563052715582402
1,0,0,0,0,-0.418061128439933,-0.5632281059850605,-0.885395827959174,0.28069138826167456,1.0,2,-0.6381355665832601,-0.5162150910115171
0,1,0,0,0,0.7001796049830228,-0.5632281059850605,-0.2171585959573025,-1.5642814582775801,1.0,1,0.4408453218060262,0.08707041682242939
1,1,0,0,0,-0.24848040174673733,-0.27614828114995643,-0.4047339593262489,0.28069138826167456,1.0,1,-0.3548544739010715,-0.3117960346380312
0,0,2,0,0,-0.27591713723549016,0.18425598792934172,-0.3109462776417757,0.28069138826167456,1.0,1,-0.1894326742672275,-0.2719093894919851
1,1,1,0,0,1.133277000212263,3.372636292504216,2.3737261105762695,0.28069138826167456,1.0,1,2.4991950564904393,0.869845827813583
1,1,0,0,0,-0.359932451556982,0.5370053226954759,0.29867365330730006,0.28069138826167456,1.0,2,-0.12347334909677074,-0.012646196042685812
1,0,0,0,0,-0.5586550215941638,0.10100283872716155,-1.131588492380916,0.28069138826167456,1.0,1,-0.4969437231344818,-0.620917534519888
0,0,2,0,0,-0.3259853042573386,-0.5632281059850605,-0.099923993851711,0.28069138826167456,1.0,2,-0.5492923939046856,-0.18216443791338152
1,1,0,0,0,2.372115361941714,1.8292233842344878,3.909499398159518,0.28069138826167456,1.0,2,3.0512491816699314,1.5229896420800868
1,1,2,0,1,-0.3431913926146921,0.6927461276685198,-0.6860970043796685,0.28069138826167456,1.0,2,-0.042407693218340856,-0.43145597007616926
1,1,0,1,0,-0.3906243929511801,0.5621248073685474,-0.2171585959573025,0.28069138826167456,0.0,2,-0.14261800583558812,-0.23202274434593909
1,1,0,0,0,-0.3540420789661763,-0.054737966245882404,-0.099923993851711,0.28069138826167456,1.0,1,-0.3644268022704802,-0.18216443791338152
1,1,2,0,0,-0.41186073623908487,0.10853868412908303,-0.1702647551150659,0.28069138826167456,0.0,1,-0.3521622565471753,-0.212079421772916
1,1,2,0,0,-0.23623462715006233,-0.015623340112099473,0.2517798124650635,0.28069138826167456,1.0,2,-0.2344525311296028,-0.03258951861570879
1,1,0,0,0,-0.24522519584129207,0.0586585645639837,0.029034068464439646,0.28069138826167456,0.0,0,-0.21216695414457318,-0.12732030083756815
1,1,0,1,0,-0.4568135796952337,0.28293967771640877,-0.3109462776417757,0.28069138826167456,1.0,2,-0.3228470009158612,-0.2719093894919851
1,0,0,0,0,-0.4729345994174387,-0.5632281059850605,-1.0260773504858838,0.28069138826167456,1.0,2,-0.6910825078765519,-0.5760450587305862
1,0,2,0,0,-0.0940906359456195,-0.5632281059850605,0.2283328920439452,0.28069138826167456,0.0,1,-0.3255392182697574,-0.04256117990222038
0,0,0,0,0,-0.5764811491716021,0.03461562923404374,-1.0846946515386795,0.28069138826167456,1.0,2,-0.5418140123660851,-0.600974211946865
1,1,2,0,0,-0.10308120463684926,1.454943062605721,0.7207182208874294,0.28069138826167456,1.0,1,0.506954214607255,0.1668437071145215
1,1,1,1,0,-0.3303255787979323,0.025285534926902855,-0.41645741953680804,-2.4867678815472076,1.0,2,-0.3081893731002041,0.2366453361201019
0,1,0,0,0,-0.3662878535628513,0.25602594413811774,0.08765136951723539,0.28069138826167456,1.0,1,-0.24671707685290767,-0.10239114762128942
1,1,3,0,1,-0.040922272823347004,0.07337140558678279,0.47452555646568734,0.28069138826167456,1.0,1,-0.008904543925410426,0.06214126360615056
1,1,1,1,0,-0.44472281490357984,1.9849641892075318,1.5530838958371291,-2.4867678815472076,1.0,1,0.3982185470360031,1.911884432254036
0,0,0,0,0,-0.36427272609757566,-0.5632281059850605,-0.885395827959174,0.28069138826167456,0.0,2,-0.5862355987053723,-0.5162150910115171
1,1,0,0,0,-0.37868863796454755,0.2298299101219145,-0.1233709142728293,0.28069138826167456,0.0,1,-0.26960092436102534,-0.19213609919989302
1,0,0,1,0,-0.4301518932315868,-0.5632281059850605,-0.9557365892225289,-0.6417950350079528,1.0,0,-0.6498018417834769,-0.48131427650872693
1,1,0,1,0,-0.4955660309505343,-0.019211837922538274,-0.6040327829057545,0.28069138826167456,1.0,2,-0.486174853718897,-0.39655515557337895
1,1,2,0,0,-0.2590210684881791,-0.5632281059850605,-0.5923093226951952,0.28069138826167456,1.0,1,-0.48467917741117694,-0.3915693249301232
0,0,0,0,0,-0.23716468598018953,0.25315514588976673,-0.0295832325883561,0.28069138826167456,1.0,1,-0.12332378146599872,-0.15224945405384696
1,0,0,0,0,-0.2873878628070592,0.9801848022846676,0.29867365330730006,0.28069138826167456,1.0,0,0.13124032610796374,-0.012646196042685812
1,0,0,0,1,1.6617054255295425,-0.5632281059850605,0.533142857518483,0.28069138826167456,0.0,2,1.3686133354848096,0.08707041682242939
1,0,0,0,0,-0.09843091048621318,-0.5632281059850605,-0.5219685614318403,0.28069138826167456,1.0,1,-0.3297271119313737,-0.36165434107058875
1,1,2,0,0,-0.3766735104992719,-0.060838412523628364,-0.39301049911568975,0.28069138826167456,1.0,2,-0.388806326086318,-0.3068102039947754
0,1,2,1,0,-0.8246518470105475,0.4835367053199377,-0.5688624022740769,0.28069138826167456,1.0,1,-0.5941626831362888,-0.38159766364361175
1,1,0,0,0,-0.5845416590327046,0.7074589686913189,-0.18198821532562504,0.28069138826167456,1.0,1,-0.2691522214687093,-0.21706525241617175
1,0,0,0,1,0.24104056251022057,-0.5632281059850605,-0.732990845221905,0.28069138826167456,1.0,1,-0.002174000540669939,-0.4513992926491923
1,1,0,0,0,-0.5750860609264112,0.05363466762936938,-0.5454154818529586,0.28069138826167456,1.0,2,-0.5325408192582204,-0.37162600235710025
1,1,3,0,0,-0.19360693076923158,-0.5632281059850605,-0.5454154818529586,0.28069138826167456,1.0,2,-0.42156163722538836,-0.37162600235710025
1,1,3,1,1,-0.34055622592933166,0.2140405197559838,-0.19371167553618418,0.28069138826167456,1.0,1,-0.23938826294507914,-0.22205108305942758
0,0,1,0,0,-0.3176147747861937,-0.5632281059850605,0.09937482972779454,-4.700735297394313,1.0,1,-0.541215741842997,6.857828430363746
1,1,3,0,0,-0.056268243520446064,0.5732491505809078,0.6269305392029563,0.28069138826167456,1.0,1,0.1846359702935716,0.12695706196847534
1,1,2,0,1,1.7043331219103732,-0.19935442800656608,0.040757528674998794,0.28069138826167456,1.0,0,1.5614060115499315,-0.1223344701943124
1,0,0,1,0,-0.3366809808038016,-0.5632281059850605,-0.7798846860641416,-4.700735297394313,1.0,1,-0.5596125604279544,3.118455447921929
1,1,0,0,0,-0.2590210684881791,0.6209761714597438,-0.0530301530094744,-2.4867678815472076,1.0,0,0.008894004136458864,0.5457668360019589
0,0,0,0,0,-0.0821548809589869,0.3486091876474388,0.052480988885557946,2.1256642348009294,1.0,0,0.066028839091367,-0.3055637463339615
1,0,1,1,1,-0.42798175596128996,-0.009881743615397391,0.5096959370973647,0.28069138826167456,1.0,1,-0.41707460830222803,0.0770987555359179
0,0,0,0,1,-0.4541784130098732,0.05291696806728162,-0.5571389420635178,-0.6417950350079528,1.0,1,-0.41617720251759593,-0.277892386263892
0,0,1,0,0,-0.26630652932417564,-0.5632281059850605,-0.4047339593262489,0.28069138826167456,1.0,0,-0.49170885605746145,-0.3117960346380312
1,1,0,1,0,-0.521297658584054,0.29801136852025173,-0.3695635786945714,0.28069138826167456,1.0,2,-0.3787852948245933,-0.2968385427082639
1,1,3,0,0,-0.3199399218615117,0.6669089434333604,0.040757528674998794,0.28069138826167456,1.0,0,-0.030741418018124012,-0.1223344701943124
1,0,0,0,0,0.07285492406221572,-0.5632281059850605,-0.06475361322003355,0.28069138826167456,1.0,2,-0.1644548799283017,-0.16720694598361419
1,0,0,0,0,-0.27591713723549016,-0.5632281059850605,-0.39301049911568975,2.1256642348009294,1.0,2,-0.5009820491653261,-0.4476599196667505
0,0,1,1,0,-0.052548008199937206,-0.5632281059850605,-0.1702647551150659,0.28069138826167456,1.0,1,-0.2854550932228585,-0.212079421772916
1,0,0,0,0,-0.38147881445492915,-0.5632281059850605,-0.885395827959174,2.1256642348009294,1.0,2,-0.6028376057210655,-0.6047135849293068
1,1,3,1,0,-0.4468929521738767,0.006266496531577212,0.3103971135178592,0.28069138826167456,1.0,0,-0.4285913158716729,-0.007660365399430068
1,1,0,0,0,-0.31466958849079085,0.034974479015087614,-0.38128703890513055,0.28069138826167456,1.0,1,-0.28904471636138673,-0.3018243733515196
1,1,0,1,0,0.3301712003974121,-0.5632281059850605,-0.49852164101072205,0.28069138826167456,0.0,2,0.0838273871532363,-0.35168267978407713
1,1,1,1,0,-0.5101369526225273,0.34250874136969284,-0.2171585959573025,0.28069138826167456,1.0,2,-0.3494700391932791,-0.23202274434593909
1,1,3,0,0,-0.44394776587847384,0.18425598792934172,-0.6040327829057545,0.28069138826167456,1.0,0,-0.3515639860240873,-0.39655515557337895
1,1,0,1,1,-0.18384131305289583,-0.2991146671367647,-0.6978204645902276,0.28069138826167456,1.0,1,-0.3020571002385517,-0.43644180071942507
1,1,2,0,0,-0.14942913633818886,-0.5632281059850605,-0.5454154818529586,0.28069138826167456,1.0,2,-0.3789348624553653,-0.37162600235710025
0,0,0,0,0,-0.3664428633678725,0.5079384904309215,-0.1702647551150659,0.28069138826167456,1.0,0,-0.14187016768172808,-0.212079421772916
0,1,0,0,0,-0.1467939696528284,-0.5632281059850605,-0.4047339593262489,0.28069138826167456,1.0,0,-0.37639221273224105,-0.3117960346380312
1,1,0,0,0,0.02557693353074892,0.9320989316247877,0.33384403393897755,0.28069138826167456,1.0,1,0.4131753101132042,0.0023112958870814214
1,0,0,0,0,-0.5378837077213227,0.22947106034087061,-0.1468178346939476,0.28069138826167456,1.0,1,-0.4233564487946525,-0.20210776048640453
1,1,0,0,0,-0.0641737435765274,-0.042537073690390476,0.21660943183338602,0.28069138826167456,0.0,2,-0.07965003328057156,-0.04754701054547612
1,0,0,0,1,0.13485884607069676,-0.5632281059850605,0.6269305392029563,0.28069138826167456,1.0,0,-0.10462782761949736,0.12695706196847534
1,1,3,0,0,-0.325520274842275,-0.11466587968021037,-0.2171585959573025,0.28069138826167456,0.0,1,-0.361884152547356,-0.23202274434593909
1,1,1,0,1,0.7724141741229031,0.8183435510338778,0.1579921307805903,-2.4867678815472076,0.0,2,1.086379216218025,0.7252567391591661
1,1,0,0,0,-0.18554642090812906,0.3163127073534896,-0.4281808797473672,0.28069138826167456,1.0,2,-0.04719385740304521,-0.3217676959245427
1,1,0,0,1,-0.32102499049666017,-0.5632281059850605,-1.424674997644895,-3.4092543048168347,1.0,1,-0.5445062297199813,-0.4962717684384941
1,1,2,0,0,-0.39883991261730384,-0.5632281059850605,-0.7681612258535825,0.28069138826167456,1.0,1,-0.6195891803675307,-0.46635678457895957
1,1,0,0,0,-0.2656864901040908,-0.2926553710779749,0.1579921307805903,0.28069138826167456,1.0,2,-0.3783365919322772,-0.07247616376175485
0,0,1,0,1,0.4796006524378514,-0.5632281059850605,0.040757528674998794,0.28069138826167456,1.0,1,0.22801058321745477,-0.1223344701943124
1,0,3,0,1,0.5932228395183929,-0.5632281059850605,1.705488878574398,0.28069138826167456,1.0,1,0.3376436565733387,0.5856534811480049
1,1,1,0,0,-0.19329691115918918,0.5133212371465797,0.29867365330730006,-3.9627461587786112,1.0,0,0.027440390352188208,2.8050603789172817
0,1,0,0,0,-0.3276904121125719,0.4472928774345058,-0.39301049911568975,0.28069138826167456,1.0,1,-0.12975518958919519,-0.3068102039947754
1,1,3,1,0,-0.26041615673336993,-0.21047877121892636,-0.5454154818529586,0.28069138826167456,1.0,1,-0.3390003050392384,-0.37162600235710025
1,1,3,0,0,-0.38767920665577726,-0.5632281059850605,-0.5571389420635178,0.28069138826167456,1.0,2,-0.6088203109519459,-0.376611833000356
1,1,2,0,0,0.43449279917668143,0.5732491505809078,0.21660943183338602,0.28069138826167456,1.0,0,0.6581670893177579,-0.04754701054547612
0,0,0,0,0,-0.2123631171767971,-0.5632281059850605,-0.885395827959174,0.28069138826167456,1.0,1,-0.4396593205488017,-0.5162150910115171
1,1,0,0,0,-0.4791349916182868,0.6328182142341918,-0.20543513574674335,0.28069138826167456,1.0,0,-0.19855629974432018,-0.22703691370268334
1,1,0,0,0,2.3463837343081946,-0.5632281059850605,-0.2171585959573025,0.28069138826167456,1.0,0,2.0292535606047815,-0.23202274434593909
1,0,0,1,0,-0.3611725299971516,0.24561930048784522,-0.2406055163784208,-2.4867678815472076,0.0,2,-0.24611880632981964,0.38622025541777466
1,1,2,1,0,-0.20213247004539772,-0.1900243336994252,-0.4281808797473672,0.28069138826167456,1.0,2,-0.2742375209149577,-0.3217676959245427
1,1,3,0,0,-0.22073364664794204,-0.5632281059850605,-1.2488230944865075,-2.4867678815472076,1.0,0,-0.44773597261049025,-0.4713426152222153
1,1,1,1,0,-0.46812929546178145,0.14837100982495371,-0.07647707343059269,-2.4867678815472076,1.0,2,-0.38985329950172204,0.525823513428936
1,0,0,0,0,-0.46967939351199345,-0.5632281059850605,-0.5923093226951952,2.1256642348009294,1.0,1,-0.6879415876303396,-0.5112292603682614
